"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/pages/publications/85217978614?origin=resultslist","Forced oscillation; oscillation source location; phasor measurement unit; sustained oscillation; wide-area measurement system","Damping; Area measurement system; Forced oscillations; Localization technique; Oscillation source locations; Phasors; Power; Renewable energy source; Source localization; Sustained oscillations; Wide area measurement; Phasor measurement units"
"https://www.scopus.com/pages/publications/105040827352?origin=resultslist","Blockchain; Decentralized; Identity Management; Mobile Edge Computing; Network Slicing; Smart Contracts; Virtualization","Authentication; Decentralized control; Interoperability; Mobile edge computing; Mobile security; Mobile telecommunication systems; Network security; Next generation networks; Smart contract; Virtual reality; Wireless networks; Block-chain; Decentralised; Edge computing; Identity management; Mobile communications; Mobile Technology; Network slicing; Resource management; Service management; Virtualizations; Blockchain; Virtualization"
"https://www.scopus.com/pages/publications/105003741197?origin=resultslist","",""
"https://www.scopus.com/pages/publications/105023187150?origin=resultslist","AC microgrids; artificial intelligence; communication; cyberattacks; distributed energy resources; protection devices","Cybersecurity; Distributed energy; Electric power system protection; Energy resources; AC microgrid; Critical review; Cyber security; Cyber-attacks; Distributed Energy Resources; High quality; Microgrid; Microgrid protections; Power; Protection device; Microgrids"
"https://www.scopus.com/pages/publications/105013765684?origin=resultslist","Artificial intelligence; electrical power domain; fault diagnosis; grid management; large language models; load forecasting; natural language processing; power systems; predictive analytics; renewable energy integration; smart grids; transformer models","Behavioral research; Benchmarking; Decision making; Electric load forecasting; Electric power transmission networks; Electric transformer loads; Risk analysis; Smart power grids; Electrical power; Electrical power domain; Faults diagnosis; Grid management; Language model; Language processing; Large language model; Load forecasting; Natural language processing; Natural languages; Power; Power system; Powerdomains; Renewable energy integrations; Smart grid; Transformer modeling; Predictive analytics; Regulatory compliance"
"https://www.scopus.com/pages/publications/105033876741?origin=resultslist","data security and transparency; decentralized information management; scalable blockchain frameworks; smart contracts for auditing; tamper-proof data provenance","Access control; Blockchain; Information management; Interoperability; Supply chains; Transparency; Trusted computing; Block-chain; Data provenance; Data security and transparency; Decentralized information management; Decentralized informations; Record keeping; Scalable blockchain framework; Smart contract for auditing; Tamper-proof data provenance; Tamperproof; Records management"
"https://www.scopus.com/pages/publications/105033994793?origin=resultslist","Decentralized Finance (DeFi); Fraudulent Financial Report (FFR); Supply Chain Finance (SCF); Supply Chain Management (SCM)","Classification (of information); Decentralized finance; Decision making; Digital storage; Finance; Risk analysis; Risk assessment; Risk management; Supply chain management; Chain management; Decentralised; Decentralized finance; Features selection; Financial reports; Financial risks; Fraudulend financial report; Supply chain finance; Supply chain finances; Supply chain management; Customer satisfaction"
"https://www.scopus.com/pages/publications/105008012532?origin=resultslist","alternating direction method of multipliers; hierarchical model predictive control; Train operation control","article; Hong Kong; model predictive control; railway; simulation; traction therapy; velocity"
"https://www.scopus.com/pages/publications/105035830388?origin=resultslist","digital twin; HVDC; impedance scanning; Nyquist stability criterion; risk assessment; subsynchronous oscillation","Alarm systems; Decision support systems; Digital twin; Electric impedance; HVDC power transmission; Real time systems; Renewable energy; Stability criteria; System stability; High voltage direct current systems; High-Voltage Direct Current; Impedance scanning; Nyquist stability criterion; Renewable energy source; Risks assessments; Scanning methods; Stability margins; Stable operation; Subsynchronous oscillations; Risk assessment"
"https://www.scopus.com/pages/publications/85200273700?origin=resultslist","Dynamic crowding distance; Hyper-heuristic algorithm; Multi-objective optimization; Proximal policy optimization; Truss optimization","Evolutionary algorithms; Heuristic algorithms; Heuristic methods; Iterative methods; Trusses; Dynamic crowding distances; Hyper-heuristic algorithms; Hyper-heuristics; Multi objective; Multi-objectives optimization; Optimization problems; Policy optimization; Proximal policy optimization; Truss optimization; Two-layer structures; Multiobjective optimization"
"https://www.scopus.com/pages/publications/105030492382?origin=resultslist","energy cost and savings; flexibility quantification; grid-edge resources; Network constraints","Economics; Edge resources; Energy  savings; Energy cost; Energy-savings; Flexibility quantification; Grid conditions; Grid-edge resource; Network constraints; Peak demand; Power; Cost benefit analysis"
"https://www.scopus.com/pages/publications/86000484902?origin=resultslist","Parameter estimation; power system modeling; underwater vehicle wireless power transfer (WPT) systems","Time difference of arrival; Identification errors; Mutual inductance; Parameter identification methods; Parameters estimation; Parameters identification; Power system modeling; Power transfer systems; Underwater vehicle wireless power transfer system; Underwater vehicles; Wireless power; Inductive power transmission"
"https://www.scopus.com/pages/publications/105002337223?origin=resultslist","AGC; cyberattacks; deep learning; DoS; FDI; nonlinearities; power systems; PV integration","Automatic Generation; Automatic generation control; Cyber-attacks; Deep learning; Denial of Service; False data injection; Generation controls; Nonlinearity; Power; Power system; PV integration; Cyber attacks"
"https://www.scopus.com/pages/publications/105002852818?origin=resultslist","Deep deterministic policy gradient (DDPG); maximum power tracking (MPPT); partial shading conditions (PSCs); photovoltaic system (PV); soft actor-critic (SAC)","Bayesian networks; Benchmarking; Binary trees; Boolean functions; Conformal mapping; Decomposition methods; Deep reinforcement learning; Directed graphs; Dynamic programming; Extrapolation; Fixed point arithmetic; Graph Databases; Hadamard transforms; Invariance; Linear programming; Linearization; Lunar surface analysis; Mean square error; Quadratic programming; Regression analysis; Reinforcement learning; Robustness (control systems); Smart power grids; Solar power generation; Stability criteria; Voltage scaling; Actor critic; Condition; Deep deterministic policy gradient; Deterministics; Maximum Power Point Tracking; Maximum power tracking; Maximum power tracking (maximum power point tracking); Partial shading; Partial shading condition; Photovoltaic system; Photovoltaic systems; Policy gradient; Soft actor-critic; Markov processes"
